Tier,Topic,Model,Dataset,Accuracy,ROC AUC,Positive Samples,Positive Ratio,Precision,Recall,F1 Score
tier 4,theft of government funds,Decision Tree,Validation,0.9989468141126909,0.75,4,0.00210637177461822,1.0,0.5,0.6666666666666666
tier 4,wire fraud,Decision Tree,Train,1.0,1.0,209,0.03682819383259912,1.0,1.0,1.0
tier 4,wire fraud,Decision Tree,Validation,0.9852553975776724,0.9381915123123865,71,0.03738809899947341,0.7590361445783133,0.8873239436619719,0.8181818181818182
tier 4,domestic terrorism,Decision Tree,Train,1.0,1.0,10,0.001762114537444934,1.0,1.0,1.0
tier 4,domestic terrorism,Decision Tree,Validation,0.9910479199578726,0.6213060686015831,4,0.00210637177461822,0.06666666666666667,0.25,0.10526315789473684
tier 4,probation violation,Decision Tree,Train,1.0,1.0,12,0.0021145374449339205,1.0,1.0,1.0
tier 4,probation violation,Decision Tree,Validation,0.9978936282253817,0.7994720168954594,5,0.0026329647182727752,0.6,0.6,0.6
tier 4,involuntary manslaughter,Decision Tree,Train,0.9998237885462555,0.9895833333333333,48,0.008458149779735682,1.0,0.9791666666666666,0.9894736842105263
tier 4,involuntary manslaughter,Decision Tree,Validation,0.9984202211690363,0.9164016958134605,12,0.00631911532385466,0.9090909090909091,0.8333333333333334,0.8695652173913043
tier 4,criminal threats,Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 4,criminal threats,Decision Tree,Validation,0.9984202211690363,0.49973642593568796,2,0.00105318588730911,0.0,0.0,0.0
tier 4,tampering with records,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 4,tampering with records,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,assault with a special victim,Decision Tree,Train,1.0,1.0,63,0.011101321585903084,1.0,1.0,1.0
tier 4,assault with a special victim,Decision Tree,Validation,0.9947340705634544,0.8739333333333333,24,0.01263823064770932,0.8181818181818182,0.75,0.782608695652174
tier 4,animal neglect,Decision Tree,Train,0.9991189427312775,0.9332447593740774,30,0.0052863436123348016,0.9629629629629629,0.8666666666666667,0.9122807017543859
tier 4,animal neglect,Decision Tree,Validation,0.9963138493944181,0.7497350291467938,12,0.00631911532385466,0.8571428571428571,0.5,0.631578947368421
tier 4,sexual assault,Decision Tree,Train,1.0,1.0,46,0.008105726872246696,1.0,1.0,1.0
tier 4,sexual assault,Decision Tree,Validation,0.9957872564507636,0.8986730360934182,15,0.007898894154818325,0.7058823529411765,0.8,0.75
tier 4,bank robbery,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 4,bank robbery,Decision Tree,Validation,0.9973670352817272,0.6658755274261603,3,0.001579778830963665,0.25,0.3333333333333333,0.2857142857142857
tier 4,violent crimes,Decision Tree,Train,1.0,1.0,5,0.000881057268722467,1.0,1.0,1.0
tier 4,violent crimes,Decision Tree,Validation,0.9989468141126909,0.5,2,0.00105318588730911,1.0,0.0,0.0
tier 4,violation of the false claims act,Decision Tree,Train,1.0,1.0,53,0.00933920704845815,1.0,1.0,1.0
tier 4,violation of the false claims act,Decision Tree,Validation,0.9863085834649815,0.6870150616157006,21,0.011058451816745656,0.38095238095238093,0.38095238095238093,0.38095238095238093
tier 4,resisting arrest,Decision Tree,Train,0.9998237885462555,0.9864864864864865,37,0.006519823788546255,1.0,0.972972972972973,0.9863013698630136
tier 4,resisting arrest,Decision Tree,Validation,0.9989468141126909,0.9580683624801272,12,0.00631911532385466,0.9166666666666666,0.9166666666666666,0.9166666666666666
tier 4,assault with deadly weapon,Decision Tree,Train,1.0,1.0,11,0.0019383259911894273,1.0,1.0,1.0
tier 4,assault with deadly weapon,Decision Tree,Validation,0.9968404423380727,0.8739423585404548,8,0.00421274354923644,0.6,0.75,0.6666666666666666
tier 4,sex trafficking,Decision Tree,Train,0.9998237885462555,0.9895833333333333,48,0.008458149779735682,1.0,0.9791666666666666,0.9894736842105263
tier 4,sex trafficking,Decision Tree,Validation,0.9899947340705635,0.6451990998312184,17,0.008952080042127435,0.4166666666666667,0.29411764705882354,0.3448275862068966
tier 4,transportation of terrorists,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 4,transportation of terrorists,Decision Tree,Validation,1.0,1.0,1,0.000526592943654555,1.0,1.0,1.0
tier 4,vehicle burglary,Decision Tree,Train,1.0,1.0,27,0.004757709251101322,1.0,1.0,1.0
tier 4,vehicle burglary,Decision Tree,Validation,0.9957872564507636,0.6236807387862797,4,0.00210637177461822,0.16666666666666666,0.25,0.2
tier 4,illegal possession of firearms,Decision Tree,Train,1.0,1.0,47,0.00828193832599119,1.0,1.0,1.0
tier 4,illegal possession of firearms,Decision Tree,Validation,0.9868351764086362,0.7182349813928761,18,0.009478672985781991,0.34782608695652173,0.4444444444444444,0.3902439024390244
tier 4,financial abuse,Decision Tree,Train,1.0,1.0,28,0.004933920704845815,1.0,1.0,1.0
tier 4,financial abuse,Decision Tree,Validation,0.9942074776197999,0.7072734499205088,12,0.00631911532385466,0.5555555555555556,0.4166666666666667,0.47619047619047616
tier 4,false statement on a record of a gun purchase,Decision Tree,Train,1.0,1.0,16,0.0028193832599118945,1.0,1.0,1.0
tier 4,false statement on a record of a gun purchase,Decision Tree,Validation,0.9963138493944181,0.776984126984127,9,0.004739336492890996,0.625,0.5555555555555556,0.5882352941176471
tier 4,trafficking in fraudulent goods,Decision Tree,Train,1.0,1.0,8,0.0014096916299559472,1.0,1.0,1.0
tier 4,trafficking in fraudulent goods,Decision Tree,Validation,0.9973670352817272,0.6994720168954593,5,0.0026329647182727752,0.5,0.4,0.4444444444444444
tier 4,providing material support to terrorists,Decision Tree,Train,1.0,1.0,99,0.017444933920704845,1.0,1.0,1.0
tier 4,providing material support to terrorists,Decision Tree,Validation,0.995260663507109,0.8865614422877668,31,0.016324381253291206,0.9230769230769231,0.7741935483870968,0.8421052631578947
tier 4,shoplifting,Decision Tree,Train,0.9998237885462555,0.9979166666666667,240,0.04229074889867841,1.0,0.9958333333333333,0.9979123173277662
tier 4,shoplifting,Decision Tree,Validation,0.985781990521327,0.9358525565147097,76,0.040021063717746184,0.788235294117647,0.881578947368421,0.8322981366459627
tier 4,illegal fishing,Decision Tree,Train,1.0,1.0,56,0.00986784140969163,1.0,1.0,1.0
tier 4,illegal fishing,Decision Tree,Validation,0.995260663507109,0.8413073908174692,19,0.010005265929436546,0.8125,0.6842105263157895,0.7428571428571429
tier 4,reckless driving,Decision Tree,Train,0.9998237885462555,0.9285714285714286,7,0.0012334801762114538,1.0,0.8571428571428571,0.9230769230769231
tier 4,reckless driving,Decision Tree,Validation,0.9984202211690363,0.6664029535864978,3,0.001579778830963665,0.5,0.3333333333333333,0.4
tier 4,hit and run,Decision Tree,Train,1.0,1.0,5,0.000881057268722467,1.0,1.0,1.0
tier 4,hit and run,Decision Tree,Validation,0.9978936282253817,0.7492092778070638,2,0.00105318588730911,0.25,0.5,0.3333333333333333
tier 4,possessing stolen property,Decision Tree,Train,0.9998237885462555,0.9838709677419355,31,0.005462555066079295,1.0,0.967741935483871,0.9836065573770492
tier 4,possessing stolen property,Decision Tree,Validation,0.9994734070563455,0.9997361477572559,4,0.00210637177461822,0.8,1.0,0.8888888888888888
tier 4,honest services wire fraud,Decision Tree,Train,1.0,1.0,10,0.001762114537444934,1.0,1.0,1.0
tier 4,honest services wire fraud,Decision Tree,Validation,0.9989468141126909,0.8997360084477297,5,0.0026329647182727752,0.8,0.8,0.8
tier 4,aggravated identity theft,Decision Tree,Train,1.0,1.0,62,0.01092511013215859,1.0,1.0,1.0
tier 4,aggravated identity theft,Decision Tree,Validation,0.9878883622959452,0.7634825254418853,32,0.01685097419694576,0.68,0.53125,0.5964912280701754
tier 4,vandalism,Decision Tree,Train,0.9998237885462555,0.9722222222222222,18,0.003171806167400881,1.0,0.9444444444444444,0.9714285714285714
tier 4,vandalism,Decision Tree,Validation,0.9947340705634544,0.6492059290629962,10,0.0052659294365455505,0.5,0.3,0.375
tier 4,possession of a firearm in furtherance of drug trafficking,Decision Tree,Train,0.9998237885462555,0.9999117543240381,9,0.0015859030837004405,0.9,1.0,0.9473684210526315
tier 4,possession of a firearm in furtherance of drug trafficking,Decision Tree,Validation,1.0,1.0,2,0.00105318588730911,1.0,1.0,1.0
tier 4,healthcare fraud,Decision Tree,Train,1.0,1.0,38,0.006696035242290749,1.0,1.0,1.0
tier 4,healthcare fraud,Decision Tree,Validation,0.9947340705634544,0.8322700691121744,18,0.009478672985781991,0.75,0.6666666666666666,0.7058823529411765
tier 4,aggravated kidnapping,Decision Tree,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 4,aggravated kidnapping,Decision Tree,Validation,0.9968404423380727,0.4994722955145119,4,0.00210637177461822,0.0,0.0,0.0
tier 4,fugitives from justice,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 4,fugitives from justice,Decision Tree,Validation,0.9978936282253817,0.4992096944151739,1,0.000526592943654555,0.0,0.0,0.0
tier 4,animal cruelty,Decision Tree,Train,0.9989427312775331,0.9929376421805076,221,0.03894273127753304,0.9864253393665159,0.9864253393665159,0.9864253393665159
tier 4,animal cruelty,Decision Tree,Validation,0.9799894681411269,0.9195260505382198,62,0.03264876250658241,0.6463414634146342,0.8548387096774194,0.7361111111111112
tier 4,obstructing witnesses and evidence,Decision Tree,Train,1.0,1.0,6,0.0010572687224669603,1.0,1.0,1.0
tier 4,obstructing witnesses and evidence,Decision Tree,Validation,0.9984202211690363,0.6664029535864978,3,0.001579778830963665,0.5,0.3333333333333333,0.4
tier 4,demand for ransom money,Decision Tree,Train,1.0,1.0,10,0.001762114537444934,1.0,1.0,1.0
tier 4,demand for ransom money,Decision Tree,Validation,0.9973670352817272,0.998681434599156,3,0.001579778830963665,0.375,1.0,0.5454545454545454
tier 4,honest services mail fraud,Decision Tree,Train,1.0,1.0,4,0.0007048458149779736,1.0,1.0,1.0
tier 4,honest services mail fraud,Decision Tree,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,hate crime acts,Decision Tree,Train,1.0,1.0,22,0.0038766519823788545,1.0,1.0,1.0
tier 4,hate crime acts,Decision Tree,Validation,0.9978936282253817,0.8883597883597883,9,0.004739336492890996,0.7777777777777778,0.7777777777777778,0.7777777777777778
tier 4,kidnapping,Decision Tree,Train,0.9998237885462555,0.9848484848484849,33,0.005814977973568282,1.0,0.9696969696969697,0.9846153846153847
tier 4,kidnapping,Decision Tree,Validation,0.9915745129015271,0.5755975201892487,13,0.006845708267509215,0.2857142857142857,0.15384615384615385,0.2
tier 4,dogfighting,Decision Tree,Train,1.0,1.0,23,0.004052863436123348,1.0,1.0,1.0
tier 4,dogfighting,Decision Tree,Validation,0.9989468141126909,0.9994722955145119,4,0.00210637177461822,0.6666666666666666,1.0,0.8
tier 4,check fraud,Decision Tree,Train,1.0,1.0,33,0.005814977973568282,1.0,1.0,1.0
tier 4,check fraud,Decision Tree,Validation,0.9936808846761453,0.6984118581259926,10,0.0052659294365455505,0.4,0.4,0.4
tier 4,receiving stolen property,Decision Tree,Train,1.0,1.0,81,0.014273127753303964,1.0,1.0,1.0
tier 4,receiving stolen property,Decision Tree,Validation,0.9978936282253817,0.9372333333333333,24,0.01263823064770932,0.9545454545454546,0.875,0.9130434782608695
tier 4,blackmail,Decision Tree,Train,0.999295154185022,0.9209642298816346,19,0.0033480176211453743,0.9411764705882353,0.8421052631578947,0.8888888888888888
tier 4,blackmail,Decision Tree,Validation,0.9978936282253817,0.8328050713153723,6,0.00315955766192733,0.6666666666666666,0.6666666666666666,0.6666666666666666
tier 4,distribution of controlled substances,Decision Tree,Train,0.9998237885462555,0.9886363636363636,44,0.007753303964757709,1.0,0.9772727272727273,0.9885057471264368
tier 4,distribution of controlled substances,Decision Tree,Validation,0.9863085834649815,0.5726051091005854,20,0.010531858873091101,0.25,0.15,0.1875
tier 4,deed fraud,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 4,deed fraud,Decision Tree,Validation,0.9984202211690363,0.49973642593568796,2,0.00105318588730911,0.0,0.0,0.0
tier 4,bribery (financial) of foreign officials,Decision Tree,Train,1.0,1.0,10,0.001762114537444934,1.0,1.0,1.0
tier 4,bribery (financial) of foreign officials,Decision Tree,Validation,0.9978936282253817,0.6997360084477297,5,0.0026329647182727752,0.6666666666666666,0.4,0.5
tier 4,bid rigging,Decision Tree,Train,1.0,1.0,2,0.0003524229074889868,1.0,1.0,1.0
tier 4,bid rigging,Decision Tree,Validation,0.9984202211690363,0.75,6,0.00315955766192733,1.0,0.5,0.6666666666666666
tier 4,child abduction,Decision Tree,Train,1.0,1.0,39,0.006872246696035243,1.0,1.0,1.0
tier 4,child abduction,Decision Tree,Validation,0.9926276987888363,0.7478802331743508,12,0.00631911532385466,0.42857142857142855,0.5,0.46153846153846156
tier 4,false personation,Decision Tree,Train,1.0,1.0,3,0.0005286343612334801,1.0,1.0,1.0
tier 4,false personation,Decision Tree,Validation,0.9994734070563455,0.75,2,0.00105318588730911,1.0,0.5,0.6666666666666666
tier 4,cybercrime-related theft of trade secrets,Decision Tree,Train,1.0,1.0,1,0.0001762114537444934,1.0,1.0,1.0
tier 4,cybercrime-related theft of trade secrets,Decision Tree,Validation,0.9989468141126909,0.5,2,0.00105318588730911,1.0,0.0,0.0
tier 4,forced labor,XGBoost,Train,1.0,1.0,2,0.0003524229074889868,1.0,1.0,1.0
tier 4,forced labor,XGBoost,Validation,0.9989468141126909,0.5,2,0.00105318588730911,1.0,0.0,0.0
tier 4,financial crimes,XGBoost,Train,0.9998237885462555,0.5,1,0.0001762114537444934,1.0,0.0,0.0
tier 4,financial crimes,XGBoost,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,battery,XGBoost,Train,1.0,1.0,13,0.0022907488986784142,1.0,1.0,1.0
tier 4,battery,XGBoost,Validation,0.9973670352817272,0.6994720168954593,5,0.0026329647182727752,0.5,0.4,0.4444444444444444
tier 4,aggravated assault/battery,XGBoost,Train,0.9998237885462555,0.9943820224719101,89,0.01568281938325991,1.0,0.9887640449438202,0.9943502824858758
tier 4,aggravated assault/battery,XGBoost,Validation,0.9936808846761453,0.8605743424584005,36,0.018957345971563982,0.9285714285714286,0.7222222222222222,0.8125
tier 4,bribery,XGBoost,Train,0.9996475770925111,0.9832447593740774,30,0.0052863436123348016,0.9666666666666667,0.9666666666666667,0.9666666666666667
tier 4,bribery,XGBoost,Validation,0.9957872564507636,0.6497353096876655,10,0.0052659294365455505,0.75,0.3,0.42857142857142855
tier 4,illegally prescribing controlled substances,XGBoost,Train,1.0,1.0,7,0.0012334801762114538,1.0,1.0,1.0
tier 4,illegally prescribing controlled substances,XGBoost,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,petty theft,XGBoost,Train,0.9980616740088105,0.9917487262497926,263,0.04634361233480176,0.9736842105263158,0.9847908745247148,0.9792060491493384
tier 4,petty theft,XGBoost,Validation,0.9873617693522907,0.9259177121615343,78,0.04107424960505529,0.8375,0.8589743589743589,0.8481012658227848
tier 4,grand theft,XGBoost,Train,0.9994713656387665,0.9903881650926616,53,0.00933920704845815,0.9629629629629629,0.9811320754716981,0.9719626168224299
tier 4,grand theft,XGBoost,Validation,0.9926276987888363,0.7486709197235514,18,0.009478672985781991,0.6428571428571429,0.5,0.5625
tier 4,sextortion,XGBoost,Train,0.9991189427312775,0.9758367443192346,21,0.0037004405286343613,0.8333333333333334,0.9523809523809523,0.8888888888888888
tier 4,sextortion,XGBoost,Validation,0.9973670352817272,0.6664025356576863,6,0.00315955766192733,0.6666666666666666,0.3333333333333333,0.4444444444444444
tier 4,cyber theft,XGBoost,Train,0.9996475770925111,0.75,4,0.0007048458149779736,1.0,0.5,0.6666666666666666
tier 4,cyber theft,XGBoost,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,child neglect/endangerment,XGBoost,Train,0.9996475770925111,0.8999118165784833,5,0.000881057268722467,0.8,0.8,0.8
tier 4,child neglect/endangerment,XGBoost,Validation,0.9994734070563455,0.8333333333333333,3,0.001579778830963665,1.0,0.6666666666666666,0.8
tier 4,homicide,XGBoost,Train,0.9998237885462555,0.9375,8,0.0014096916299559472,1.0,0.875,0.9333333333333333
tier 4,homicide,XGBoost,Validation,0.9984202211690363,0.5,3,0.001579778830963665,1.0,0.0,0.0
tier 4,public intoxication,XGBoost,Train,0.9998237885462555,0.9905660377358491,53,0.00933920704845815,1.0,0.9811320754716981,0.9904761904761905
tier 4,public intoxication,XGBoost,Validation,0.9947340705634544,0.8122333333333333,24,0.01263823064770932,0.9375,0.625,0.75
tier 4,indecent exposure,XGBoost,Train,0.9998237885462555,0.8333333333333333,3,0.0005286343612334801,1.0,0.6666666666666666,0.8
tier 4,indecent exposure,XGBoost,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,terroristic threats,XGBoost,Train,0.9996475770925111,0.8,5,0.000881057268722467,1.0,0.6,0.75
tier 4,terroristic threats,XGBoost,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,loan fraud,XGBoost,Train,0.9998237885462555,0.5,1,0.0001762114537444934,1.0,0.0,0.0
tier 4,loan fraud,XGBoost,Validation,0.9989468141126909,0.5,2,0.00105318588730911,1.0,0.0,0.0
tier 4,trafficking in firearms,XGBoost,Train,0.9998237885462555,0.9926470588235294,68,0.011982378854625551,1.0,0.9852941176470589,0.9925925925925926
tier 4,trafficking in firearms,XGBoost,Validation,0.9942074776197999,0.8384420114664639,31,0.016324381253291206,0.9545454545454546,0.6774193548387096,0.7924528301886793
tier 4,violation of parole,XGBoost,Train,0.9998237885462555,0.5,1,0.0001762114537444934,1.0,0.0,0.0
tier 4,violation of parole,XGBoost,Validation,0.9994734070563455,0.5,1,0.000526592943654555,1.0,0.0,0.0
tier 4,torture,XGBoost,Train,0.9994713656387665,0.7,5,0.000881057268722467,1.0,0.4,0.5714285714285714
tier 4,torture,XGBoost,Validation,0.9989468141126909,0.5,2,0.00105318588730911,1.0,0.0,0.0
tier 4,running an illegal gambling business,XGBoost,Train,0.999295154185022,0.9735068112004331,38,0.006696035242290749,0.9473684210526315,0.9473684210526315,0.9473684210526315
tier 4,running an illegal gambling business,XGBoost,Validation,0.9978936282253817,0.9575384207737149,12,0.00631911532385466,0.7857142857142857,0.9166666666666666,0.8461538461538461
